,med_scores,record_idx,f1_scores
79908,12.0,15011,0.5
79910,12.0,15011,0.5
79912,12.0,15011,0.5
79914,14.5,15012,0.5
79916,14.5,15012,0.5
79918,18.0,15013,1.0
79920,18.0,15013,1.0
79922,14.5,15014,0.5
79924,14.5,15014,1.0
79926,16.166666666666668,15014,0.4
79928,16.5,15015,1.0
79930,16.5,15015,1.0
79932,16.5,15015,1.0
79934,18.5,15016,0.5
79936,18.5,15016,0.5
79938,18.5,15016,0.5
79940,18.0,15017,0.5
79942,18.0,15017,0.5
79944,18.0,15017,0.5
79946,19.5,15018,0.0
79948,15.0,15018,1.0
79950,15.0,15018,1.0
79952,16.5,15019,1.0
79954,16.5,15019,1.0
79956,16.5,15019,1.0
79958,20.25,15020,0.5
79960,20.25,15020,0.5
79962,20.25,15020,0.5
79964,19.0,15021,1.0
79966,19.0,15021,1.0
79968,19.0,15021,1.0
79970,16.0,15022,1.0
79972,16.0,15022,1.0
79974,19.5,15022,0.5
79976,16.0,15023,1.0
79978,16.0,15023,1.0
79980,16.0,15023,1.0
79982,14.0,15024,1.0
79984,14.0,15024,1.0
79986,21.0,15024,0.0
79988,10.0,15025,1.0
79990,10.0,15025,1.0
79992,9.5,15026,1.0
79994,9.5,15026,1.0
79996,9.5,15026,1.0
79998,17.0,15027,0.5
80000,16.75,15027,0.0
80002,18.5,15028,1.0
80004,18.5,15028,1.0
80006,18.0,15029,1.0
80008,18.0,15029,1.0
80010,18.0,15029,1.0
80012,9.5,15030,0.5
80014,9.5,15030,1.0
80016,9.5,15030,1.0
80018,17.25,15031,0.5
80020,17.25,15031,0.5
80022,24.0,15031,0.0
80024,4.0,15032,1.0
80026,4.0,15032,1.0
80028,15.75,15032,0.5
80030,13.0,15033,0.5
80032,13.0,15033,0.5
80034,7.0,15034,1.0
80036,7.25,15034,0.5
80038,13.0,15035,1.0
80040,13.0,15035,1.0
80042,13.0,15035,1.0
80044,13.0,15036,1.0
80046,13.0,15036,1.0
80048,13.0,15036,1.0
80050,13.5,15037,1.0
80052,13.5,15037,1.0
80054,13.5,15037,1.0
80056,11.0,15038,0.5
80058,11.0,15038,0.5
80060,11.0,15038,0.5
80062,13.833333333333334,15039,0.8
80064,11.0,15039,1.0
80066,11.0,15039,1.0
80068,19.0,15040,0.5
80070,19.0,15040,0.4
80072,17.75,15040,0.5
80074,6.5,15041,0.0
80076,6.5,15041,0.0
80078,15.0,15041,0.0
80080,15.5,15042,0.0
80082,11.5,15042,0.5
80084,11.5,15042,1.0
80086,5.5,15043,1.0
80088,5.5,15043,1.0
80090,47.5,15044,1.0
80092,47.5,15044,1.0
80094,7.0,15045,1.0
80096,7.0,15045,1.0
80098,7.0,15045,1.0
80100,8.5,15046,1.0
80102,8.5,15046,1.0
80104,8.5,15046,1.0
80106,12.5,15047,1.0
80108,12.5,15047,1.0
80110,12.5,15047,1.0
80112,10.5,15048,0.5
80114,8.5,15048,1.0
80116,8.5,15048,1.0
80118,15.25,15049,0.5
80120,14.0,15049,1.0
80122,14.0,15049,1.0
80124,8.5,15050,1.0
80126,8.5,15050,1.0
80128,8.5,15050,1.0
80130,10.0,15051,1.0
80132,10.0,15051,1.0
80134,10.0,15051,0.5
80136,10.5,15052,1.0
80138,10.5,15052,1.0
80140,10.75,15052,0.5
80142,13.0,15053,1.0
80144,13.0,15053,1.0
80146,13.0,15053,1.0
80148,9.0,15054,1.0
80150,9.0,15054,1.0
80152,9.0,15054,1.0
80154,9.5,15055,1.0
80156,15.75,15055,0.5
80158,9.5,15055,1.0
80160,9.0,15056,1.0
80162,9.0,15056,1.0
80164,9.0,15056,1.0
80166,14.5,15057,1.0
80168,14.5,15057,1.0
80170,14.5,15057,1.0
80172,65.66666666666667,15058,0.8
80174,68.66666666666667,15058,0.0
80176,66.5,15058,0.4
80178,10.25,15059,0.5
80180,10.0,15059,1.0
80182,11.25,15059,0.5
80184,11.5,15060,1.0
80186,11.5,15060,1.0
80188,11.5,15060,1.0
80190,13.5,15061,1.0
80192,13.5,15061,1.0
80194,13.5,15061,1.0
80196,9.5,15062,1.0
80198,9.5,15062,1.0
80200,10.25,15062,0.5
80202,7.5,15063,1.0
80204,7.5,15063,1.0
80206,7.5,15063,1.0
80208,13.0,15064,1.0
80210,13.0,15064,1.0
80212,13.0,15064,1.0
80214,9.0,15065,0.5
80216,6.5,15065,1.0
80218,9.0,15065,0.5
80220,12.0,15066,1.0
80222,12.0,15066,1.0
80224,15.25,15066,0.5
80226,13.0,15067,1.0
80228,13.0,15067,1.0
80230,11.0,15068,0.5
80232,13.25,15068,0.5
80234,11.0,15068,1.0
80236,14.75,15069,0.0
80238,13.75,15069,0.5
80240,14.25,15069,0.0
80242,16.75,15070,0.0
80244,18.25,15070,0.5
80246,11.5,15070,0.5
80248,13.0,15071,1.0
80250,13.25,15071,0.5
80252,13.75,15071,0.0
80254,15.5,15072,1.0
80256,15.5,15072,1.0
80258,15.5,15072,1.0
80260,12.25,15073,0.5
80262,11.0,15073,0.5
80264,10.0,15074,1.0
80266,10.0,15074,1.0
80268,10.0,15074,1.0
80270,16.0,15075,1.0
80272,16.0,15075,1.0
80274,18.333333333333332,15075,0.8
80276,16.0,15076,1.0
80278,16.0,15076,1.0
80280,17.5,15076,0.5
80282,17.0,15077,1.0
80284,17.0,15077,1.0
80286,17.0,15077,1.0
80288,24.5,15078,0.0
80290,22.0,15078,0.5
80292,22.0,15078,0.5
80294,81.5,15079,0.5
80296,78.25,15079,0.5
80298,78.25,15079,0.5
80300,18.25,15080,0.5
80302,18.25,15080,0.5
80304,18.25,15080,0.5
80306,15.5,15081,1.0
80308,15.5,15081,1.0
80310,15.5,15081,1.0
80312,13.5,15082,1.0
80314,13.5,15082,1.0
80316,13.5,15082,1.0
80318,18.5,15083,1.0
80320,20.5,15083,0.5
80322,19.0,15083,0.5
80324,7.5,15084,1.0
80326,7.5,15084,1.0
80328,9.0,15084,0.5
80330,14.5,15085,1.0
80332,14.5,15085,1.0
80334,14.5,15085,1.0
80336,10.0,15086,1.0
80338,10.0,15086,1.0
80340,10.25,15086,0.5
80342,9.0,15087,1.0
80344,9.0,15087,1.0
80346,9.0,15087,1.0
80348,10.0,15088,0.0
80350,9.5,15088,1.0
80352,10.5,15088,0.5
80354,10.0,15089,1.0
80356,10.0,15089,1.0
80358,10.0,15089,1.0
80360,16.5,15090,1.0
80362,17.25,15090,0.5
80364,19.5,15090,0.5
80366,17.0,15091,1.0
80368,17.0,15091,1.0
80370,17.0,15091,1.0
80372,26.0,15092,0.0
80374,23.0,15092,1.0
80376,23.0,15092,1.0
80378,20.75,15093,0.5
80380,22.333333333333332,15093,0.8
80382,23.0,15093,0.0
80384,17.0,15094,1.0
80386,17.0,15094,1.0
80388,17.0,15094,1.0
80390,12.5,15095,1.0
80392,12.5,15095,1.0
80394,32.5,15096,0.5
80396,32.75,15096,0.5
80398,22.0,15097,1.0
80400,22.0,15097,1.0
80402,21.5,15098,1.0
80404,26.666666666666668,15098,0.4
80406,26.5,15098,0.4
80408,21.5,15098,1.0
80410,21.5,15098,1.0
80412,18.75,15099,0.0
80414,21.25,15099,0.0
80416,19.0,15099,0.5
80418,14.0,15100,0.5
80420,14.0,15100,0.5
80422,14.75,15100,0.5
80424,34.25,15101,0.5
80426,23.5,15101,1.0
80428,23.75,15101,0.5
80430,13.0,15102,1.0
80432,13.0,15102,1.0
80434,13.0,15102,1.0
80436,16.5,15103,1.0
80438,16.5,15103,1.0
80440,16.5,15103,1.0
80442,13.0,15104,1.0
80444,13.0,15104,1.0
80446,13.0,15104,1.0
80448,17.5,15105,1.0
80450,17.5,15105,1.0
80452,16.0,15106,1.0
80454,16.0,15106,1.0
80456,8.0,15107,0.5
80458,8.0,15107,0.5
80460,8.0,15107,0.5
80462,34.25,15108,0.5
80464,35.0,15108,0.5
80466,33.0,15108,1.0
80468,2.5,15109,1.0
80470,2.5,15109,1.0
80472,2.5,15109,1.0
80474,20.5,15110,1.0
80476,20.5,15110,1.0
80478,20.5,15110,1.0
80480,18.75,15111,0.0
80482,18.0,15111,0.0
80484,8.5,15111,1.0
80486,12.5,15112,1.0
80488,12.5,15112,1.0
80490,12.5,15112,1.0
80492,15.0,15113,1.0
80494,15.0,15113,1.0
80496,15.0,15113,1.0
80498,16.5,15114,1.0
80500,16.5,15114,1.0
80502,16.5,15114,1.0
80504,7.5,15115,1.0
80506,7.5,15115,1.0
80508,7.5,15115,1.0
80510,12.5,15116,0.5
80512,12.5,15116,0.5
80514,12.5,15116,0.5
80516,11.5,15117,1.0
80518,11.5,15117,1.0
80520,11.5,15117,1.0
80522,14.0,15118,1.0
80524,15.5,15118,0.0
80526,14.0,15118,1.0
80528,27.0,15119,1.0
80530,27.0,15119,1.0
80532,27.0,15119,1.0
80534,4.0,15120,0.6666666666666666
80536,4.0,15120,1.0
80538,4.0,15120,0.0
80540,22.25,15121,0.5
80542,22.25,15121,0.5
80544,22.25,15121,0.5
80546,21.5,15122,0.5
80548,21.5,15122,0.5
80550,21.5,15122,0.5
80552,25.5,15123,1.0
80554,25.5,15123,1.0
80556,13.0,15124,1.0
80558,13.0,15124,1.0
80560,13.0,15124,1.0
80562,34.0,15125,1.0
80564,34.0,15125,1.0
80566,34.0,15125,0.5
80568,22.0,15126,1.0
80570,22.0,15126,0.5
80572,22.0,15126,1.0
80574,14.25,15127,0.5
80576,13.5,15127,0.5
80578,11.0,15127,1.0
