,bert_precision,bert_recall,bert_f1,bleu_score,bleu_counts,bleu_totals,bleu_precisions,bleu_bp,bleu_sys_len,bleu_ref_len,rouge_rouge1,rouge_rouge2,rouge_rougeL,rouge_rougeLsum
61,0.9999999403953552,0.9999999403953552,0.9999999403953552,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
62,1.0,1.0,1.0,100.00000000000004,"[8, 7, 6, 5]","[8, 7, 6, 5]","[100.0, 100.0, 100.0, 100.0]",1.0,8,8,1.0,1.0,1.0,1.0
63,1.0,1.0,1.0,100.00000000000004,"[11, 10, 9, 8]","[11, 10, 9, 8]","[100.0, 100.0, 100.0, 100.0]",1.0,11,11,1.0,1.0,1.0,1.0
64,0.9874801635742188,0.9520888328552246,0.9694616198539734,64.98720966714548,"[12, 10, 8, 6]","[12, 11, 10, 9]","[100.0, 90.9090909090909, 80.0, 66.66666666666667]",0.7788007830714049,12,15,0.8695652173913044,0.761904761904762,0.8695652173913044,0.8695652173913044
65,1.0,1.0,1.0,100.00000000000004,"[6, 5, 4, 3]","[6, 5, 4, 3]","[100.0, 100.0, 100.0, 100.0]",1.0,6,6,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,100.00000000000004,"[10, 9, 8, 7]","[10, 9, 8, 7]","[100.0, 100.0, 100.0, 100.0]",1.0,10,10,1.0,1.0,1.0,1.0
67,0.9776513576507568,0.9954572916030884,0.9864739775657654,71.86082239261687,"[11, 8, 6, 4]","[11, 10, 9, 8]","[100.0, 80.0, 66.66666666666667, 50.0]",1.0,11,11,0.9473684210526316,0.823529411764706,0.9473684210526316,0.9473684210526316
68,1.0000001192092896,1.0000001192092896,1.0000001192092896,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,100.00000000000004,"[7, 6, 5, 4]","[7, 6, 5, 4]","[100.0, 100.0, 100.0, 100.0]",1.0,7,7,1.0,1.0,1.0,1.0
70,0.9063597917556763,0.9120409488677979,0.9091915488243103,31.800940138537783,"[9, 6, 3, 0]","[11, 10, 9, 8]","[81.81818181818181, 60.0, 33.333333333333336, 6.25]",1.0,11,11,0.8000000000000002,0.5555555555555556,0.5,0.5
71,0.9535576105117798,0.9390664100646973,0.9462565183639526,34.665771270955226,"[8, 5, 2, 0]","[8, 7, 6, 5]","[100.0, 71.42857142857143, 33.333333333333336, 10.0]",0.8824969025845955,8,9,0.7999999999999999,0.4615384615384615,0.7999999999999999,0.7999999999999999
72,0.9435209035873413,0.8991475701332092,0.9207999110221863,38.49815007763549,"[5, 3, 2, 1]","[6, 5, 4, 3]","[83.33333333333333, 60.0, 50.0, 33.333333333333336]",0.7165313105737893,6,8,0.6153846153846154,0.36363636363636365,0.6153846153846154,0.6153846153846154
73,0.9574031829833984,0.9720810055732727,0.9646862745285034,46.71379777282004,"[8, 5, 2, 1]","[8, 7, 6, 5]","[100.0, 71.42857142857143, 33.333333333333336, 20.0]",1.0,8,7,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7692307692307692
