,med_scores,record_idx,f1_scores
16718,18.22222222222222,15509,1.0
16768,11.0,14974,0.5
16770,11.0,14974,0.5
16792,23.12,16045,1.0
16794,23.12,16045,1.0
16804,48.0,14632,0.0
16876,29.5,15801,0.5
16878,32.666666666666664,15801,0.5714285714285715
16880,30.9375,15801,0.5
16882,34.4,15833,0.4000000000000001
16884,29.76,15833,0.6
16886,29.76,15833,0.6
17046,15.333333333333334,15303,0.6666666666666666
17048,15.333333333333334,15303,1.0
17050,15.333333333333334,15303,1.0
17148,25.85,15947,0.888888888888889
17150,25.95,15947,0.6666666666666665
17152,25.4,15947,0.6666666666666665
17282,8.5,14935,1.0
17284,16.5,14935,0.0
17286,17.0,14935,0.0
17288,8.5,14935,1.0
17338,11.0,15000,1.0
17340,11.25,15000,0.5
17342,11.0,15000,1.0
17344,24.64,15910,0.6
17346,24.0,15910,0.8000000000000002
17348,24.0,15910,0.8000000000000002
17352,22.05,15952,0.888888888888889
17354,23.85,15952,0.6666666666666665
17356,22.4,15952,0.7499999999999999
17374,26.24,16047,1.0
17376,26.7,16047,0.888888888888889
17378,26.7,16047,0.888888888888889
17450,28.125,15815,1.0
17452,28.125,15815,1.0
17454,28.125,15815,1.0
17710,11.8125,15590,0.75
17712,11.8125,15590,0.75
17714,10.375,15590,1.0
17722,11.0,15169,1.0
17724,11.0,15169,1.0
17726,11.0,15169,1.0
17844,26.5,15642,0.5714285714285715
17846,28.0,15642,0.5714285714285715
17848,27.8125,15642,0.5
17882,13.777777777777779,15369,1.0
17884,13.777777777777779,15369,1.0
17886,13.777777777777779,15369,1.0
17920,0.0,14585,1.0
17922,0.0,14585,1.0
18068,13.75,15665,1.0
18070,13.8125,15665,0.75
18072,15.125,15665,0.5
18152,14.0,15024,1.0
18154,14.0,15024,0.5
18156,21.0,15024,0.0
18170,16.22222222222222,15241,1.0
18172,16.22222222222222,15241,1.0
18276,9.0,15138,1.0
18278,9.0,15138,1.0
18280,9.0,15138,1.0
18322,20.375,15735,1.0
18324,20.375,15735,1.0
18326,20.375,15735,1.0
18328,3.0,14509,0.0
18338,25.55,15853,0.888888888888889
18340,25.866666666666667,15853,0.7499999999999999
18424,82.26666666666667,15866,0.25
18426,83.06666666666666,15866,0.7499999999999999
18442,20.0,15133,1.0
18444,20.0,15133,1.0
18458,27.75,15662,1.0
